molecule_chembl_id,CLint(ul/min/mg),SMILES
CHEMBL3086063,27,Cc1c(Cc2cccc(N)c2)c(=O)oc2cc(OC(=O)N(C)C)c(Cl)cc12
CHEMBL3086062,29,Cc1c(Cc2ccccc2N)c(=O)oc2cc(OC(=O)N(C)C)c(Cl)cc12
CHEMBL3086074,32,Cc1c(Cc2cccc(NS(=O)(=O)NCCO)c2)c(=O)oc2cc(OC(=O)N(C)C)c(Cl)cc12
CHEMBL3263995,7,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)n1
CHEMBL1090089,4.57,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21
CHEMBL3086070,17,CONS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1
CHEMBL3092179,17,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(C)c(OC(=O)N(C)C)cc3oc2=O)c1
CHEMBL3263996,6,CNS(=O)(=O)Nc1cc(Cc2c(C)c3ccc(OC(=O)N(C)C)cc3oc2=O)ccn1
CHEMBL5202859,23,CN1C(=O)[C@@H](N2CCc3c(nn(Cc4ccccc4)c3C(N)=O)C2=O)COc2cc(Cl)ccc21
CHEMBL1095518,25,Cc1cc(=O)[nH]c(C)c1C(=O)N1C[C@H]2CN(CC[C@H](NC(=O)C3CCCC3)c3ccccc3)C[C@H]2C1
CHEMBL1078712,36,CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC12CCN(C1(C)CCN(C(=O)c3c(C)cc(=O)oc3C)CC1)CC2
CHEMBL2207284,14,CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1
CHEMBL2207278,9,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(F)ccc12
CHEMBL2207671,6,CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1
CHEMBL2207280,8,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccc(F)cc12
CHEMBL2207667,10,NC(=O)c1c(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)ccc(Cl)c1Cl
CHEMBL2207276,14,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1
CHEMBL2207666,17.25,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12
CHEMBL2207669,21.5,N#Cc1ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccccc34)CC2)cc1Cl
CHEMBL2207665,4,Cn1cc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O
CHEMBL2207664,6,Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl
CHEMBL4778974,16,CN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C
CHEMBL4790269,12,CC1(C)OC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O
CHEMBL4787997,11,CC1(C)CC(=O)N(c2ccc(F)c(C(F)(F)F)c2)C1=O
CHEMBL4799175,30,CCN1C(=O)N(c2ccc(F)c(C(F)(F)F)c2)C(=O)C1(C)C
CHEMBL4743529,17,CC1(C)NC(=O)N(Cc2ccc(F)c(C(F)(F)F)c2)C1=O
CHEMBL3799679,11,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CC3)NC(=O)CNC4=O)cc2)cn1
CHEMBL779,49,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
CHEMBL2376313,9,CCC1(C)C(=O)Nc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1C
CHEMBL2376329,16,CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC)cc3)ccc2NC1=O
CHEMBL2376321,2.8,CC[C@]1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(OC(F)F)cc3)ccc2NC1=O
CHEMBL4758670,7.7,CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(F)cc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CHEMBL4793790,6.1,CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(NCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CHEMBL4755422,13,CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccc(F)cc4C)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CHEMBL4781848,8,CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cccc(OCc4ccccc4)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CHEMBL4748042,14.8,CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3ccc(Cl)c(OC)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CHEMBL4741113,4.2,CC[C@@H]1NC(=O)[C@H]([C@@H]2O[C@@H](Sc3cc(Cl)cc(OC)c3)C[C@H]2C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O
CHEMBL4794889,18.5,CCOc1cccc(S[C@H]2C[C@@H](C)[C@H]([C@H]3C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N3C)O2)c1
CHEMBL4793521,6.1,CCCCc1ccc(S[C@H]2C[C@@H](C)[C@H]([C@H]3C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N3C)O2)cc1
CHEMBL5395301,8,COc1cc(C2CCN(CC3CN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL5436489,59,COc1cc(CCNCCCCCC#Cc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL3889982,19,O=c1[nH]nc(-c2c(N3CCCCC3)nc3ccc(Cl)cc3c2-c2ccccc2)o1
CHEMBL2349361,18,O=C(Nc1cc(NS(=O)(=O)c2cccs2)cc(-c2csc(=O)[nH]2)c1)c1cccs1
CHEMBL5425306,10.5,COc1cc(C2CCN(CCCC#Cc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL5405062,39,COc1cc(CCNCCCCCC#Cc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL5430072,25.2,COc1cc(C2CCN(CC3CN(c4ccc5c(c4)CN(C4CCC(=O)NC4=O)C5=O)C3)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL5397723,68.4,COc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)cnc2c1
CHEMBL5433792,87.4,COc1ccc2nc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1
CHEMBL5401432,361.9,COc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2c1
CHEMBL5437896,108.3,COc1ccc2cc(C(=O)Nc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)ccc2n1
CHEMBL5393969,14.8,COc1cc(C2CCN(CC#Cc3ccc4c(c3)CN(C3CCC(=O)NC3=O)C4=O)CC2)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
CHEMBL4097970,16,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nn(C)c(=O)c2cc(S(=O)(=O)Nc3ccon3)ccc12
CHEMBL3601400,156.7,COc1cc2c(cc1OC(C)C)[C@H](c1ccc(Cl)cc1)N(c1ccc(N(C)C[C@H]3CC[C@H](N4CC(=O)N(C)C4)CC3)nc1)C(=O)C2
CHEMBL3964512,28,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1=CCC(=O)N=C1
CHEMBL4742152,52,Cc1noc2c1-c1ccc(-c3ccc(=O)n(C)c3)cc1N(c1ccc(C#N)cc1)CC2C
CHEMBL4641633,48,O=c1ccc(-c2cc(C(F)(F)F)c3nn([C@H]4CCNC[C@@H]4F)cc3c2)c2n1CCC2
CHEMBL24646,14,COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1
CHEMBL551170,83.83,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
CHEMBL1779497,8.5,O=C(NCC1CCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
CHEMBL1779512,7.5,COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
CHEMBL4117175,20,Cn1nc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc(Nc2ccc(C(=O)N3CCOCC3)cn2)c1=O
CHEMBL2349349,24,O=c1[nH]c(-c2cccc(NS(=O)(=O)c3cccs3)c2)cs1
CHEMBL3759079,9,Cn1cc(-c2cnc(Nc3cccc(Cn4nc(-c5cnn(C)c5)ccc4=O)c3)nc2)cn1
CHEMBL5075422,17.9,Cn1cc(-c2cnc(N)n3nc(-c4ccco4)nc23)ccc1=O
CHEMBL559078,24,CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl
CHEMBL4756992,7.5,O=c1[nH]nc(-c2ccc(Cl)c(C(F)(F)F)c2)s1
CHEMBL403515,82,O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2
CHEMBL377164,12,O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2
CHEMBL537871,9,Br.O=C1NCC(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2
CHEMBL214122,44,O=C1NCC(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2
CHEMBL385360,78,O=C1NCN(c2ccccc2)C12CCN(C1CCCCC1(O)c1ccc(F)cc1)CC2
CHEMBL379938,11,O=C1NCC(c2ccc(F)cc2)C12CCN(C1CCCCC1(O)c1cccc(F)c1)CC2
CHEMBL377140,68,O=C1NCN(c2ccccc2)C12CCN(C1CCCCC1c1ccccc1)CC2
CHEMBL1083126,44,Cc1cc(C#N)nc(C)c1C(=O)N1CCC(C)(N2CCC(N3C(=O)N(C)C[C@H]3c3ccccc3)CC2)CC1
CHEMBL3099720,33,CC1(C)OC(=O)N(c2ccc(-c3cnc(N)c(-c4ncccn4)c3)cc2)[C@H]1c1ccccc1
CHEMBL3113770,260,COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc2oc3ccccc3c2c1
CHEMBL3113771,88,COc1cccc(OC)c1C1CC(C)C(=O)N1Cc1ccc2sc(C)nc2c1
CHEMBL3113765,257,COc1cccc(OC)c1[C@H]1C[C@H](C)C(=O)N1Cc1ccc(OC(F)(F)F)cc1
CHEMBL580,7.94,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
CHEMBL2164850,19.05,O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)[C@H](Cc1ccccc1)NC1(c2ccccn2)CC1
CHEMBL3758464,28,CNC(=O)c1ccc(-c2ccc(=O)n(Cc3cccc(Nc4ncc(-c5cnn(C)c5)cn4)c3)n2)cc1F
CHEMBL570274,15,C[C@@H]1CNCCN1c1ccc(=O)n(CCOc2ccccc2C(F)(F)F)n1
CHEMBL235018,3,CC(C)C1(C)OC(NC23CC4CC(CC(O)(C4)C2)C3)=NC1=O
CHEMBL391188,20,CC(C)C1(C)OC(NC23CC4CC(CC(C4)C2)C3)=NC1=O
CHEMBL401048,5,CCC1(CC)OC(NC23CC4CC(CC(O)(C4)C2)C3)=NC1=O
CHEMBL237798,5,CC1(C(F)(F)F)OC(NC2C3CC4CC(C3)CC2C4)=NC1=O
CHEMBL3261331,26.5,CC(C)c1cc(Oc2c(Cl)cc(-n3nc(C#N)c(=O)[nH]c3=O)cc2Cl)n[nH]c1=O
CHEMBL422648,15.49,Cc1oc(=O)oc1CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)c2n3C(C)S2)CC1
CHEMBL1086125,100,O=C1CCN(Cc2ccc3c(c2)OCO3)C1
CHEMBL1086369,120,O=C1CCN(Cc2ccc3c(c2)OCO3)CC1
CHEMBL591589,3,Cc1c(Cc2ccc(F)c(C(=O)N3CCN(C(=O)[C@@]4(C)CCN4)CC3)c2)n[nH]c(=O)c1C
CHEMBL592230,13,CCC1(C(=O)N2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c(C)c4C)ccc3F)CC2)CCCN1
CHEMBL4867531,40,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nc3ccc(F)cc32)C1
CHEMBL3740897,38,C[C@H]1Cn2c(nnc2C(C)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1
CHEMBL599802,10,CNC(C)(C)C(=O)N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c(C)c3C)ccc2F)CC1
CHEMBL365123,20,Cc1cn(Cc2ccccc2)c(=O)[nH]c1=O
CHEMBL1605684,33.11,CC(=O)c1cn(Cc2ccccc2)c(=O)n(Cc2ccc(F)cc2)c1=O
CHEMBL2107366,24.55,Cc1cccc([C@H](C)c2c[nH]c(=S)[nH]2)c1C
CHEMBL396883,5,CC(C)C1(C)OC(NC2CCCCCC2)=NC1=O
CHEMBL237797,10,CC(C)C1(C)OC(NC2CCCCCCC2)=NC1=O
CHEMBL2335904,13,C[C@@H](NC1=CC(=O)CC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1
CHEMBL3104283,40,Nc1nc(SC[C@@H]2CNC(=O)O2)nc(-c2c(Cl)cc3c4c(cccc24)COC3)n1
CHEMBL237107,23,CC(C)C1(C)OC(N[C@@H](C)c2ccccc2C(F)(F)F)=NC1=O
CHEMBL387177,69,O=c1ccn(CCCCO[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1
CHEMBL424704,96,O=c1ccn(COCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1
CHEMBL211181,64,O=c1ccn(CCCCNC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1
CHEMBL212690,35,O=c1ccn(CCCCCCO[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1
CHEMBL1085887,5,O=C1CCN1Cc1ccc2c(c1)OCO2
CHEMBL2147032,56.23,O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1
CHEMBL3800307,24,Cn1cc(-c2ccc(-c3cncc(F)c3N3CCC4(CC3)CNC(=O)O4)cc2)cn1
CHEMBL3797472,45,Cn1cc(-c2ccc(-c3cnc(N)c(Cl)c3N3CCC4(CC3)CNC(=O)O4)cc2)cn1
CHEMBL3799307,18,CN1c2ccc(-c3cncc(Cl)c3N3CCC4(CC3)CNC(=O)O4)cc2CS1(=O)=O
CHEMBL3800037,18,CN1c2ccc(-c3cncc(F)c3N3CCC4(CC3)CNC(=O)O4)cc2CS1(=O)=O
CHEMBL3799073,28,Cn1ncc2cc(-c3cnc(N)c(Cl)c3N3CCC4(CC3)CNC(=O)O4)ccc21
CHEMBL481,13.49,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL837,25.12,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
CHEMBL3408526,16,CCOC1(c2ccc(Br)cc2)Sc2ccccc2-n2c1noc2=O
CHEMBL3819349,76,COc1ccc(C2(OCC(F)(F)F)Sc3ccccc3-n3c2noc3=O)cc1
CHEMBL4871365,36,Cc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2c(=O)[nH]nc12
CHEMBL1463345,14.45,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1
CHEMBL1834537,154,CSc1cccc(Sc2ccc([C@@H]3O[C@@H]4C[C@H]5[C@@H]6C[C@H](F)C7=CC(=O)C=C[C@]7(C)[C@@]6(F)[C@@H](O)C[C@]5(C)[C@]4(C(=O)CO)O3)cc2)c1
CHEMBL1834544,122,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@@H]3C[C@H]4O[C@@H](c5ccc(CSc6ccc(O)c(Cl)c6)cc5)O[C@@]4(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F
CHEMBL1095097,9,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13
CHEMBL1276308,79,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C
CHEMBL2011125,11,CC(=O)N1CCN(c2nc(NCc3cnc4ccccc4c3)c3c(n2)C(=O)N(C(C)C)C3)CC1
CHEMBL2011127,19,CC(=O)N1CCN(c2nc3c(c(N(C)Cc4cc5ccccc5cn4)n2)CN(C(C)C)C3=O)CC1
CHEMBL4863923,8,Cc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)c2n[nH]c(=O)n12
CHEMBL4875652,21,Cc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)c2ncc(=O)[nH]c12
CHEMBL2011116,31,COc1cc(OC(F)(F)F)ccc1CNc1nc(N2CCN(C(C)=O)CC2)nc2c1CN(C(C)C)C2=O
CHEMBL2011120,10,CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1
CHEMBL2011124,7,CCOc1ncc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1F
CHEMBL2011119,4,COc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1
CHEMBL2011113,6,CC(=O)N1CCN(c2nc(NCc3ccc(Cl)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1
CHEMBL2011123,17,CCOc1ccc([C@@H](C)Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)cc1F
CHEMBL2011115,4,CC(=O)N1CCN(c2nc(NCc3ccc(OC(F)(F)F)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1
CHEMBL2011122,5,CCOc1ccc([C@H](Nc2nc(N3CCN(C(C)=O)CC3)nc3c2CN(C(C)C)C3=O)C(F)(F)F)cc1
CHEMBL2011112,13,CC(=O)N1CCN(c2nc(NC(C)(C)Cc3ccc(Cl)cc3)c3c(n2)C(=O)N(C(C)C)C3)CC1
CHEMBL2169920,38,O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1
CHEMBL4854091,16,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)c1)O[C@H]1CN2CCC1CC2
CHEMBL605846,14,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1
CHEMBL1683934,19.5,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1
CHEMBL3818643,278,CCOC1(c2ccc(OC)cc2)SC=C(C)n2c1noc2=O
CHEMBL3819185,86,CCOC1(c2ccccc2)SC=C(C)n2c1noc2=O
CHEMBL1186579,32,C[N+]1(CC2CC2)CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5
CHEMBL2385099,22.4,COc1cccc(NS(=O)(=O)c2cc3c(cc2Cl)NC(=O)CO3)c1
CHEMBL4470271,61,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C5CCC5)c(NC5(C)CC5)nc34)[nH]c21
CHEMBL4513589,46,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5(N)CC5)c(NC5(C)CC5)nc34)[nH]c21
CHEMBL4436404,52,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5CC5)c(NC5(C)CC5)nc34)[nH]c21
CHEMBL4591512,58,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5(O)CC5)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL4441708,71,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5CC5)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL4472803,17,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(CC5COC5)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL4471849,54,CC(c1cn(C)cn1)n1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O
CHEMBL4463004,47,C[C@H](c1cn(C)cn1)n1c(NC2(C)CC2)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O
CHEMBL4556760,175,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C[C@@H]5CCCO5)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL4464030,79,CC(c1cn(C)cn1)n1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O
CHEMBL4443684,50,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C[C@H]5CN(C)CCO5)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL3950704,20,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC5(C)CC5)nc34)[nH]c21
CHEMBL3940091,74,CC(C)n1c(NC(C)(C)C)nc2c(-c3cc4c([nH]3)[C@@H](C)NC4=O)cccc2c1=O
CHEMBL4436502,195,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C(C)(C)C)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL3979678,19,C[C@H]1NC(=O)c2cc(-c3cccc4c(=O)n(C)c(NC(C)(C)C)nc34)[nH]c21
CHEMBL3918714,89,Cc1nc2cccc(-c3cc4c([nH]3)[C@H](C)NC4=O)c2nc1NC(C)(C)C
CHEMBL4527131,104,Cc1nc2cccc(-c3cc4c(s3)C(=O)NC4)c2nc1NC(C)(C)C
CHEMBL4514782,102,Cc1nc2cccc(-c3cc4c(s3)CNC4=O)c2nc1NC(C)(C)C
CHEMBL3940411,45,Cc1nc2cccc(-c3cc4c([nH]3)CNC4=O)c2nc1NC(C)(C)C
CHEMBL3932879,111,Cc1nc2cccc(-c3[nH]c4c(c3Cl)C(=O)N[C@@H]4C)c2nc1NC(C)(C)C
CHEMBL5407502,18,Cc1nn2cc1CN(C)N1CC(CNC(=O)c3nn(C)c4ccc(cc34)Nc3nccc-2n3)C1
CHEMBL5182859,33,Cc1onc(-c2ccc(F)cc2)c1COc1ccc2c(c1)OCC(=O)N2C
CHEMBL4437135,14,C[C@@](CCN1Cc2cc(C#CC#CC3CN(CCO)C3)cn2C1=O)(C(=O)NO)S(C)(=O)=O
CHEMBL1783267,16,CCN1Cc2nc3c(-c4cc(OC)ccc4OC)cccc3c(N)c2C1=O
CHEMBL1783236,96,CCC(C)(C)N1Cc2nc3c(-c4cc(OC)ccc4OC)cccc3c(N)c2C1=O
CHEMBL1783268,4.9,COc1ccc(OC)c(-c2cccc3c(N)c4c(nc23)CN(C)C4=O)c1
CHEMBL221190,31.6,COc1cc2c(O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3
CHEMBL4445438,120,Cc1ccc(C2CCCCN2S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)cc1
CHEMBL4463126,40,O=C1COc2ccc(C(=O)N3c4ccc(Cl)cc4C[C@@H]3CCO)cc2N1
CHEMBL4440099,190,C[C@H]1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2
CHEMBL4539557,70,C[C@@H]1CCc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2
CHEMBL4588402,12,NCC[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2
